Date,Open,High,Low,Close,Adj Close,Volume,,Date,Open,High,Low,Close,Adj Close,Volume
2/1/2016,369.350006,378.071991,367.957001,373.056,373.056,51656700,,3/25/2019,137.08136,137.695343,133.490158,135.031021,135.031021,4480516753
2/2/2016,372.920013,375.882996,372.920013,374.447998,374.447998,40378700,,3/26/2019,135.054321,135.460358,133.757339,135.460358,135.460358,4499271679
2/3/2016,374.645996,374.950012,368.045013,369.949005,369.949005,45933400,,3/27/2019,135.454361,141.07547,135.34166,140.988159,140.988159,5228240093
2/4/2016,370.174011,391.608002,369.993011,389.593994,389.593994,69285504,,3/28/2019,141.005844,141.007935,138.425171,139.416473,139.416473,4163212475
2/5/2016,388.89801,391.093994,385.571991,386.549011,386.549011,43825000,,3/29/2019,139.343201,142.54924,138.045105,142.497421,142.497421,5125602702
2/6/2016,386.588989,386.631012,372.386993,376.522003,376.522003,49249300,,3/30/2019,142.359146,149.613235,141.031738,142.092682,142.092682,5144662127
2/7/2016,376.514008,380.871002,374.903015,376.619995,376.619995,37076300,,3/31/2019,142.139221,142.189209,140.697372,141.514099,141.514099,4249050197
2/8/2016,376.756989,379.878998,373.334015,373.446991,373.446991,47671100,,4/1/2019,141.465485,142.733994,140.737564,141.830322,141.830322,4611999536
2/9/2016,373.423004,377.246002,372.89801,376.028992,376.028992,55318500,,4/2/2019,141.839523,165.226822,141.636459,163.961746,163.961746,9826645698
2/10/2016,376.145996,385.483002,375.78299,381.648987,381.648987,85130896,,4/3/2019,164.008636,178.322052,157.322144,161.458801,161.458801,10622456246
2/11/2016,382.114014,383.130005,376.398987,379.653992,379.653992,74375600,,4/4/2019,161.431763,164.929214,155.241104,158.052536,158.052536,7953123529
2/12/2016,379.686005,384.95401,379.600006,384.263,384.263,67042800,,4/5/2019,158.020004,167.220383,157.443954,165.514847,165.514847,7531316908
2/13/2016,384.640991,391.859985,384.640991,391.859985,391.859985,61911700,,4/6/2019,165.511246,172.515778,161.799469,165.947205,165.947205,7167016221
2/14/2016,392.932007,407.230011,392.932007,407.230011,407.230011,74469800,,4/7/2019,165.977249,175.213165,164.932098,174.531647,174.531647,7596176020
2/15/2016,407.567993,410.381012,397.748993,400.184998,400.184998,74070496,,4/8/2019,174.449677,184.377853,174.160995,180.25882,180.25882,9304964610
2/16/2016,401.432007,408.945007,401.432007,407.488007,407.488007,73093104,,4/9/2019,180.222122,180.254227,175.091751,176.114578,176.114578,7632529578
2/17/2016,407.656006,421.166992,406.783997,416.321991,416.321991,83193600,,4/10/2019,176.067841,183.134277,175.230377,177.337479,177.337479,7856924879
2/18/2016,416.571991,425.996002,415.638,422.372986,422.372986,76752600,,4/11/2019,177.342758,177.487488,162.320618,165.497025,165.497025,7859383417
2/19/2016,422.730011,423.104004,417.604004,420.785004,420.785004,55711300,,4/12/2019,165.335205,166.127518,161.029739,164.736328,164.736328,6237185309
2/20/2016,421.601013,441.984009,421.601013,437.164001,437.164001,93992096,,4/13/2019,164.622849,166.362427,163.011856,164.513351,164.513351,4959301561
2/21/2016,437.77301,448.04599,429.076996,438.798004,438.798004,89820704,,4/14/2019,164.476089,168.591034,162.781479,167.838516,167.838516,4846298303
2/22/2016,438.989014,439.045013,432.916992,437.747986,437.747986,85385200,,4/15/2019,167.897476,168.818451,159.55574,161.574173,161.574173,5672311824
2/23/2016,438.255005,439.858002,417.821014,420.735992,420.735992,85244896,,4/16/2019,161.52655,167.666321,160.888748,167.623444,167.623444,5180105341
2/24/2016,420.955994,425.549988,413.907013,424.954987,424.954987,67743696,,4/17/2019,167.553696,168.938583,165.501892,166.95076,166.95076,5596102715
2/25/2016,425.036987,427.718994,420.415009,424.544006,424.544006,70798000,,4/18/2019,166.913208,175.365326,166.672119,173.814026,173.814026,6971581464
2/26/2016,424.628998,432.152008,421.619995,432.152008,432.152008,61486000,,4/19/2019,173.787888,173.978897,170.620209,173.708435,173.708435,6541053061
2/27/2016,432.838989,434.230988,428.102997,432.519012,432.519012,41893600,,4/20/2019,173.718811,176.705811,171.788834,173.751266,173.751266,6142567812
2/28/2016,432.571014,435.683014,423.820007,433.503998,433.503998,53033400,,4/21/2019,173.715408,174.420776,167.428589,170.046524,170.046524,6005571688
2/29/2016,433.437988,441.506989,431.692993,437.696991,437.696991,60694700,,4/22/2019,170.017487,173.069122,168.729553,171.874664,171.874664,6094878077
3/1/2016,437.916992,439.653015,432.319,435.122986,435.122986,74895800,,4/23/2019,172.007217,176.850784,170.896759,171.4478,171.4478,7097827092
3/2/2016,435.131012,435.916992,423.989014,423.989014,423.989014,74955296,,4/24/2019,171.349533,171.573212,161.976685,165.826096,165.826096,7351304156
3/3/2016,423.911987,425.372986,419.411011,421.651001,421.651001,100484000,,4/25/2019,165.914734,166.513412,153.847,154.459396,154.459396,6820332362
3/4/2016,421.835999,425.178009,410.938995,410.938995,410.938995,90856096,,4/26/2019,154.579437,158.029007,152.085678,156.347092,156.347092,7505283355
3/5/2016,410.781006,411.256989,394.035004,400.570007,400.570007,135384992,,4/27/2019,156.270859,160.589417,155.621887,158.434937,158.434937,5863109118
3/6/2016,400.524994,411.907013,395.778015,407.707001,407.707001,91212496,,4/28/2019,158.499771,159.565384,157.125519,157.295074,157.295074,5379894433
3/7/2016,407.756989,415.916992,406.30899,414.321014,414.321014,85762400,,4/29/2019,157.291061,158.333923,153.186523,155.201996,155.201996,6053776253
3/8/2016,414.464996,416.243011,411.093994,413.971985,413.971985,70311696,,4/30/2019,155.172775,162.432251,155.172775,162.166031,162.166031,6275803460
3/9/2016,413.894012,416.032013,411.605988,414.859985,414.859985,70012304,,5/1/2019,162.186554,164.060684,159.660217,160.818344,160.818344,5789172433
3/10/2016,414.743988,417.511993,413.251007,417.131012,417.131012,81022896,,5/2/2019,160.853577,162.937012,160.060699,162.122787,162.122787,6044171062
3/11/2016,417.238007,423.925995,417.013,421.690002,421.690002,73969696,,5/3/2019,162.075165,170.068741,161.080627,167.952408,167.952408,7299410672
3/12/2016,421.605011,421.795013,410.093994,411.623993,411.623993,92712896,,5/4/2019,167.887222,170.645935,161.791428,164.026581,164.026581,6658100049
3/13/2016,411.64801,416.604004,411.641998,414.065002,414.065002,74322800,,5/5/2019,164.015259,165.399979,159.700653,163.450699,163.450699,5938415562
3/14/2016,414.200989,416.68399,414.200989,416.437988,416.437988,95259400,,5/6/2019,163.337982,175.760101,159.98819,172.653214,172.653214,7540096853
3/15/2016,416.388,418.131012,414.984985,416.829987,416.829987,66781700,,5/7/2019,172.427277,180.394409,169.694717,169.79866,169.79866,8411140170
3/16/2016,416.888,417.686005,415.911987,417.010986,417.010986,65185800,,5/8/2019,169.904205,172.183548,166.409241,170.948166,170.948166,6416569598
3/17/2016,417.889008,420.997009,417.889008,420.621002,420.621002,83528600,,5/9/2019,170.951874,172.880402,167.247879,170.289307,170.289307,6546914198
3/18/2016,420.546997,420.546997,406.136993,409.548004,409.548004,104940000,,5/10/2019,170.312973,175.885269,168.991425,173.142746,173.142746,8036919053
3/19/2016,409.265015,410.984009,407.230011,410.444,410.444,58423000,,5/11/2019,173.139313,203.466644,173.139313,194.304337,194.304337,12578331654
3/20/2016,410.401001,414.625,410.401001,413.755005,413.755005,45947900,,5/12/2019,194.163025,201.881485,183.653931,187.325317,187.325317,10326050090
3/21/2016,413.417999,413.417999,410.381012,413.307007,413.307007,61655400,,5/13/2019,187.417923,205.098267,185.305908,196.846283,196.846283,10367149039
3/22/2016,413.131989,418.375,412.531006,418.088989,418.088989,66813300,,5/14/2019,196.738281,217.874649,196.05481,217.148575,217.148575,12751049755
3/23/2016,418.161011,419.268005,417.364014,418.040985,418.040985,61444200,,5/15/2019,217.010117,247.446594,216.822113,247.153061,247.153061,13460006534
3/24/2016,418.424011,418.679993,415.485992,416.394012,416.394012,68346704,,5/16/2019,246.941956,275.39444,245.795288,264.01001,264.01001,18661465873
3/25/2016,416.507996,418.079987,415.558014,417.177002,417.177002,52560000,,5/17/2019,263.848358,266.979614,227.767426,243.764587,243.764587,16037551694
3/26/2016,417.36499,418.987,416.259003,417.945007,417.945007,44650400,,5/18/2019,243.911301,246.362762,233.099854,234.59523,234.59523,10933142646
3/27/2016,418.140015,428.796997,417.710999,426.765015,426.765015,71229400,,5/19/2019,234.449463,263.740997,233.758667,261.292206,261.292206,12049250894
3/28/2016,426.548004,426.856995,423.292999,424.230988,424.230988,68522800,,5/20/2019,261.267487,261.55127,241.80365,251.86441,251.86441,10834541285
3/29/2016,424.303986,426.203003,412.681,416.515991,416.515991,75411504,,5/21/2019,251.647842,262.107544,248.196304,255.215881,255.215881,11545049593
3/30/2016,416.834015,416.834015,412.496002,414.81601,414.81601,66034100,,5/22/2019,254.995316,258.801849,242.730484,244.698914,244.698914,9818257463
3/31/2016,415.256989,418.368988,415.256989,416.729004,416.729004,60215200,,5/23/2019,244.665115,247.616638,233.793091,245.965668,245.965668,10671663487
4/1/2016,416.76001,418.173004,415.830994,417.959991,417.959991,51235700,,5/24/2019,245.987091,255.259338,243.240097,249.484985,249.484985,9929433206
4/2/2016,418.421997,422.080994,418.421997,420.872986,420.872986,45681200,,5/25/2019,249.694046,257.356842,249.088791,251.759872,251.759872,8924985385
4/3/2016,421.173004,421.579987,419.696991,420.903992,420.903992,38053700,,5/26/2019,251.724792,269.166534,247.245392,267.069641,267.069641,9664267731
4/4/2016,421.299011,422.342987,419.601013,421.444,421.444,50634300,,5/27/2019,267.141876,278.507263,265.444702,272.86264,272.86264,12074664736
4/5/2016,421.016998,424.256989,420.614014,424.029999,424.029999,60718000,,5/28/2019,272.590485,274.320831,267.514374,271.768707,271.768707,10362846898
4/6/2016,424.283997,424.527008,422.729004,423.412994,423.412994,59091000,,5/29/2019,271.779053,273.756287,263.0914,269.455688,269.455688,9819132174
4/7/2016,423.619995,423.657013,420.518005,422.744995,422.744995,57858600,,5/30/2019,269.55188,287.20163,247.348602,255.858948,255.858948,13604268584
4/8/2016,422.907013,425.360992,419.63501,420.348999,420.348999,63454700,,5/31/2019,256.015259,268.659943,249.111847,268.113556,268.113556,11255023515
4/9/2016,420.811005,420.890991,416.515015,419.411011,419.411011,49792700,,6/1/2019,268.43335,273.557983,263.524597,265.391266,265.391266,9942869852
4/10/2016,419.59201,422.434998,419.256989,421.563995,421.563995,73478600,,6/2/2019,265.512726,272.80722,265.04187,270.225525,270.225525,8744111713
4/11/2016,421.872009,422.739014,420.53299,422.483002,422.483002,50747500,,6/3/2019,270.088562,270.334106,251.262192,252.607925,252.607925,9375712917
4/12/2016,422.842987,427.277008,422.842987,425.190002,425.190002,70728800,,6/4/2019,252.511642,252.511642,236.127213,241.338791,241.338791,10132549747
4/13/2016,425.631989,426.65799,422.915985,423.734009,423.734009,69060400,,6/5/2019,241.49704,248.138138,239.983459,247.05101,247.05101,8548917062
4/14/2016,423.934998,425.371002,423.013,424.282013,424.282013,45281000,,6/6/2019,246.925247,249.944504,238.501114,249.474335,249.474335,8265146806
4/15/2016,424.427002,429.928009,424.427002,429.713013,429.713013,54801500,,6/7/2019,249.335281,254.352295,246.5979,250.930359,250.930359,8379534528
4/16/2016,429.575012,432.625,428.984009,430.571991,430.571991,39392800,,6/8/2019,251.249313,252.377396,243.229111,245.738098,245.738098,7225996863
4/17/2016,430.635986,431.371002,426.07901,427.398987,427.398987,52125900,,6/9/2019,245.540482,245.972824,229.257431,233.0867,233.0867,7566421456
4/18/2016,427.610992,429.273987,427.085999,428.591003,428.591003,55670900,,6/10/2019,232.830139,247.66217,229.341766,247.520126,247.520126,8141159848
4/19/2016,428.703003,436.019989,428.104004,435.509003,435.509003,52810500,,6/11/2019,247.862122,248.662582,239.825348,245.78183,245.78183,7382269700
4/20/2016,435.324005,443.053986,434.406006,441.389008,441.389008,72890096,,6/12/2019,245.925491,261.017578,244.491318,260.90329,260.90329,8645598618
4/21/2016,441.415985,450.548004,440.951996,449.424988,449.424988,68204704,,6/13/2019,260.913513,262.163116,255.596283,256.168793,256.168793,8442077836
4/22/2016,449.687988,449.809998,444.149994,445.737,445.737,58804400,,6/14/2019,256.179657,265.371399,254.14743,264.087463,264.087463,8676891267
4/23/2016,445.860992,450.282013,444.330994,450.282013,450.282013,50485400,,6/15/2019,263.934143,271.505585,262.121216,269.019318,269.019318,8126853944
4/24/2016,450.559998,460.145996,448.928009,458.554993,458.554993,68198400,,6/16/2019,268.901154,278.143188,265.535339,269.223206,269.223206,9676746453
4/25/2016,459.121002,466.619995,453.59201,461.425995,461.425995,87091800,,6/17/2019,269.090576,275.442566,268.35379,274.351105,274.351105,6009795781
4/26/2016,461.64801,467.964996,461.621002,466.088989,466.088989,78971904,,6/18/2019,274.320251,274.320251,263.14444,265.051849,265.051849,6205242504
4/27/2016,466.261993,467.07901,444.134003,444.687012,444.687012,93564896,,6/19/2019,265.056854,270.333374,264.754791,269.431793,269.431793,5516510947
4/28/2016,445.037994,449.550995,436.649994,449.010986,449.010986,74064704,,6/20/2019,269.407867,274.073517,265.500458,271.695007,271.695007,6408981097
4/29/2016,449.40799,455.384003,446.016998,455.096985,455.096985,49258500,,6/21/2019,271.743103,295.303314,271.743103,294.910278,294.910278,9331694140
4/30/2016,455.178009,455.587006,447.696991,448.317993,448.317993,69322600,,6/22/2019,295.115082,315.189728,294.728241,309.38031,309.38031,10613731255
5/1/2016,448.484009,452.479004,447.927002,451.875,451.875,40660100,,6/23/2019,309.416687,318.565674,305.764587,307.827789,307.827789,8161062380
5/2/2016,451.933014,452.445007,441.776001,444.669006,444.669006,92127000,,6/24/2019,307.722137,312.329346,299.55954,310.424683,310.424683,8205712062
5/3/2016,444.72699,451.096985,442.617004,450.303986,450.303986,59366400,,6/25/2019,310.678619,318.126312,307.643158,318.126312,318.126312,9641764965
5/4/2016,450.183014,450.377991,445.630005,446.721985,446.721985,50407300,,6/26/2019,317.992584,361.398682,315.954865,336.753174,336.753174,16437084081
5/5/2016,446.710999,448.506012,445.882996,447.976013,447.976013,50440800,,6/27/2019,336.9599,343.433441,278.573242,294.267639,294.267639,14038092503
5/6/2016,447.941986,461.375,447.067993,459.602997,459.602997,72796800,,6/28/2019,294.143036,313.031555,292.939819,311.226105,311.226105,11514656820
5/7/2016,459.639008,460.674988,457.324005,458.536011,458.536011,38364500,,6/29/2019,311.284424,322.043549,294.753845,320.058899,320.058899,10929374565
5/8/2016,458.428986,459.416992,455.983002,458.548004,458.548004,40315000,,6/30/2019,319.584045,322.789581,290.695984,290.695984,290.695984,10303111000
5/9/2016,458.205994,462.480988,456.531006,460.483002,460.483002,55493100,,7/1/2019,290.268494,301.026154,280.022827,293.641113,293.641113,10292223948
5/10/2016,460.518005,461.928986,448.95401,450.894989,450.894989,58956100,,7/2/2019,293.537262,295.655853,272.60257,291.596436,291.596436,10618413952
5/11/2016,450.864014,454.575989,450.864014,452.727997,452.727997,50605200,,7/3/2019,291.764618,303.342041,291.401642,303.099976,303.099976,9926711979
5/12/2016,452.446991,454.949005,449.25,454.765991,454.765991,59849300,,7/4/2019,303.025085,303.961151,282.765747,284.523224,284.523224,8403513106
5/13/2016,454.850006,457.054993,453.453003,455.670013,455.670013,60845000,,7/5/2019,284.38092,293.921143,282.694702,287.997528,287.997528,8723493015
5/14/2016,455.822998,456.835999,454.786011,455.67099,455.67099,37209000,,7/6/2019,287.893829,295.991425,286.665863,287.547119,287.547119,7674615025
5/15/2016,455.759003,458.691986,455.459015,457.567993,457.567993,28514000,,7/7/2019,287.603607,310.139313,286.109192,305.700562,305.700562,8119724981
5/16/2016,457.585999,458.200012,452.945007,454.162994,454.162994,59171500,,7/8/2019,305.734772,314.267883,303.500458,313.251404,313.251404,9078905628
5/17/2016,454.009003,455.071991,453.605011,453.78299,453.78299,64100300,,7/9/2019,313.325165,318.223114,305.285828,308.881012,308.881012,10055159803
5/18/2016,453.69101,455.997986,453.299011,454.618988,454.618988,86850096,,7/10/2019,308.851288,313.069458,285.565796,290.002319,290.002319,11679985167
5/19/2016,454.523987,454.632996,438.714996,438.714996,438.714996,96027400,,7/11/2019,289.945984,290.021057,266.094666,268.704041,268.704041,10216287022
5/20/2016,437.792999,444.053986,437.389008,442.675995,442.675995,81987904,,7/12/2019,268.692261,278.855591,268.000031,276.276703,276.276703,8148936015
5/21/2016,442.966003,443.778015,441.705994,443.187988,443.187988,42762300,,7/13/2019,276.289124,276.685242,263.068268,269.458801,269.458801,6716829429
5/22/2016,443.217987,443.427002,439.035004,439.322998,439.322998,39657600,,7/14/2019,269.281616,269.641235,227.269211,227.578064,227.578064,8578339386
5/23/2016,439.347992,444.345001,438.822998,444.154999,444.154999,50582500,,7/15/2019,227.965057,235.02565,210.391266,229.776001,229.776001,9723674244
5/24/2016,444.290985,447.100006,443.929993,445.980988,445.980988,65783100,,7/16/2019,229.748657,234.51384,197.377899,199.188675,199.188675,9036620494
5/25/2016,446.062012,450.298004,446.062012,449.598999,449.598999,65231000,,7/17/2019,199.066788,217.975632,193.990417,211.48497,211.48497,9387747640
5/26/2016,449.671997,453.644012,447.895996,453.384003,453.384003,65203800,,7/18/2019,211.444611,229.239395,208.037735,226.566162,226.566162,9327816059
5/27/2016,453.520996,478.148987,453.520996,473.463989,473.463989,164780992,,7/19/2019,226.6577,226.940475,215.838242,221.33342,221.33342,7606433131
5/28/2016,473.028992,533.473022,472.699005,530.039978,530.039978,181199008,,7/20/2019,221.412659,234.198456,221.189484,229.119217,229.119217,7976245988
5/29/2016,527.47699,553.960022,512.179016,526.232971,526.232971,148736992,,7/21/2019,229.167694,229.861664,219.027756,225.630768,225.630768,6685082868
5/30/2016,528.471008,544.348999,522.963013,533.864014,533.864014,87958704,,7/22/2019,225.698654,226.862579,213.44838,217.560013,217.560013,6338843919
5/31/2016,534.190979,546.617981,520.661987,531.385986,531.385986,138450000,,7/23/2019,217.568466,218.518051,209.638123,212.728516,212.728516,6976091534
6/1/2016,531.106995,543.080017,525.635986,536.919983,536.919983,86061800,,7/24/2019,212.553818,217.535431,203.893402,217.046371,217.046371,7168982843
6/2/2016,536.515015,540.35199,533.078003,537.971985,537.971985,60378200,,7/25/2019,216.969116,224.254196,216.135147,219.617996,219.617996,6731281160
6/3/2016,537.682007,574.638,536.919983,569.19397,569.19397,122020000,,7/26/2019,219.628128,220.236389,214.125687,219.629608,219.629608,5729852178
6/4/2016,569.705017,590.132019,564.237976,572.72699,572.72699,94925296,,7/27/2019,219.61763,223.517258,204.903931,207.40831,207.40831,6257703908
6/5/2016,573.307983,582.807983,569.177979,574.97699,574.97699,68874096,,7/28/2019,207.413773,212.04184,202.252899,211.186554,211.186554,5504887934
6/6/2016,574.60199,586.469971,574.60199,585.536987,585.536987,72138896,,7/29/2019,211.123657,213.932053,208.764313,211.268051,211.268051,5485190664
6/7/2016,585.445007,590.258972,567.513977,576.596985,576.596985,107770000,,7/30/2019,211.339203,213.614075,206.867615,210.522598,210.522598,5489918859
6/8/2016,577.166992,582.838989,573.130005,581.64502,581.64502,80265800,,7/31/2019,210.492416,218.654144,210.437912,218.654144,218.654144,6003828340
6/9/2016,582.203003,582.203003,570.950989,574.630005,574.630005,71301000,,8/1/2019,218.554596,218.812653,212.914505,217.808441,217.808441,5965442642
6/10/2016,575.836975,579.127014,573.325012,577.469971,577.469971,66991900,,8/2/2019,217.88446,222.182571,215.97583,217.871567,217.871567,6159440229
6/11/2016,578.674011,607.116028,578.674011,606.72699,606.72699,82357000,,8/3/2019,217.895554,224.62323,217.331741,222.490341,222.490341,5697798687
6/12/2016,609.684021,684.843994,607.039001,672.783997,672.783997,277084992,,8/4/2019,222.580811,224.227295,218.492172,222.669724,222.669724,5238542572
6/13/2016,671.653992,716.004028,664.487,704.375977,704.375977,243295008,,8/5/2019,222.650879,235.635284,222.603882,234.215027,234.215027,7765060287
6/14/2016,704.504028,704.504028,662.804016,685.559021,685.559021,186694000,,8/6/2019,234.24559,239.115906,223.551178,226.020645,226.020645,7647742672
6/15/2016,685.684998,696.302979,672.560974,694.468994,694.468994,99223800,,8/7/2019,225.925293,229.65657,222.775452,226.391006,226.391006,7020342210
6/16/2016,696.52301,773.721985,696.52301,766.307983,766.307983,271633984,,8/8/2019,226.518478,226.774719,216.516251,220.941864,220.941864,6713525644
6/17/2016,768.487,775.356018,716.55603,748.908997,748.908997,363320992,,8/9/2019,220.908646,221.364334,208.245972,210.488907,210.488907,6964818795
6/18/2016,748.755981,777.98999,733.929016,756.22699,756.22699,252718000,,8/10/2019,210.530167,213.734833,203.793106,206.733536,206.733536,6584748527
6/19/2016,756.687988,766.620972,745.627991,763.781006,763.781006,136184992,,8/11/2019,206.732239,216.598648,206.510803,216.092865,216.092865,6440605605
6/20/2016,763.927002,764.083984,732.72699,737.226013,737.226013,174511008,,8/12/2019,216.055908,216.142563,210.946487,211.288071,211.288071,5674315559
6/21/2016,735.882996,735.882996,639.070007,666.651978,666.651978,309944000,,8/13/2019,211.342697,211.384415,205.422501,208.709045,208.709045,5946313205
6/22/2016,665.914978,678.669983,587.482971,596.116028,596.116028,266392992,,8/14/2019,208.603989,209.066437,186.331924,186.607742,186.607742,7444456154
6/23/2016,597.442993,629.327026,558.138977,623.97699,623.97699,253462000,,8/15/2019,186.683502,189.462158,178.142563,188.50206,188.50206,8197244441
6/24/2016,625.575012,681.72699,625.271973,665.299011,665.299011,224316992,,8/16/2019,188.644257,188.905594,180.384842,185.440079,185.440079,7133915837
6/25/2016,665.281006,691.731018,646.559021,665.122986,665.122986,126656000,,8/17/2019,185.531662,186.70314,182.593887,185.687683,185.687683,5512696513
6/26/2016,665.93103,665.97998,616.934021,629.367004,629.367004,109225000,,8/18/2019,185.841095,197.522491,183.692245,194.49353,194.49353,5969012024
6/27/2016,629.348999,655.275024,620.523987,655.275024,655.275024,122134000,,8/19/2019,194.55603,203.56015,193.108246,203.091934,203.091934,6145148692
6/28/2016,658.10199,659.247986,637.77301,647.000977,647.000977,138384992,,8/20/2019,202.813141,203.015991,195.619537,196.565414,196.565414,6408417610
6/29/2016,644.122009,644.682007,628.283997,639.890015,639.890015,142456000,,8/21/2019,196.621689,197.027435,182.689178,186.891632,186.891632,7775772700
6/30/2016,640.591003,675.403015,636.607971,673.336975,673.336975,138980000,,8/22/2019,186.941238,194.415512,183.384521,191.332916,191.332916,7569043874
7/1/2016,672.515015,686.153992,669.593994,676.296021,676.296021,134431008,,8/23/2019,191.106873,195.906494,189.562317,194.706207,194.706207,6658162377
7/2/2016,676.734009,703.702026,676.398987,703.702026,703.702026,112354000,,8/24/2019,194.671631,194.784988,187.627258,191.289566,191.289566,6249737982
7/3/2016,704.968018,704.968018,649.008972,658.664001,658.664001,129512000,,8/25/2019,191.234787,192.16333,184.964752,186.842392,186.842392,5826017143
7/4/2016,658.804016,683.661987,650.507996,683.661987,683.661987,92008400,,8/26/2019,186.73555,193.442184,186.73555,188.929382,188.929382,7207986636
7/5/2016,683.208984,683.491028,665.065979,670.627014,670.627014,130476000,,8/27/2019,188.950058,188.963181,185.472931,187.516663,187.516663,6042327402
7/6/2016,670.41803,681.89801,670.41803,677.330994,677.330994,134960992,,8/28/2019,187.495499,187.930878,172.185608,173.889969,173.889969,6696604087
7/7/2016,678.090027,682.432007,611.833984,640.562012,640.562012,258091008,,8/29/2019,173.958694,173.996399,167.170898,169.516739,169.516739,7129569083
7/8/2016,640.687988,666.70697,636.46698,666.52301,666.52301,141970000,,8/30/2019,169.489288,170.773514,167.071411,168.834869,168.834869,5776520220
7/9/2016,666.383972,666.383972,633.398987,650.960022,650.960022,180536000,,8/31/2019,168.887894,174.323975,167.802582,172.469788,172.469788,5830212249
7/10/2016,650.598999,652.294006,641.263977,649.359985,649.359985,102532000,,9/1/2019,172.458405,173.696854,169.531281,171.629425,171.629425,5554799576
7/11/2016,648.484009,659.629028,644.97998,647.658997,647.658997,107910000,,9/2/2019,171.697601,180.145218,170.451691,178.347351,178.347351,6503447137
7/12/2016,648.28302,675.258972,646.778992,664.551025,664.551025,138172992,,9/3/2019,178.357758,182.347992,175.970169,179.499329,179.499329,6962728938
7/13/2016,664.796997,668.700012,654.468018,654.468018,654.468018,131449000,,9/4/2019,179.491989,180.136597,175.325363,175.992889,175.992889,5938120494
7/14/2016,652.922974,662.901978,652.922974,658.078003,658.078003,98511400,,9/5/2019,175.966278,176.16391,171.746826,174.217133,174.217133,5589476516
7/15/2016,659.171021,667.077026,659.039978,663.255005,663.255005,81673104,,9/6/2019,174.172226,177.718704,168.341339,169.956177,169.956177,6797611878
7/16/2016,663.781006,666.460022,659.333984,660.767029,660.767029,50330200,,9/7/2019,169.955276,180.851608,169.444122,178.262619,178.262619,6791531342
7/17/2016,661.992981,682.36499,661.992981,679.458984,679.458984,74407904,,9/8/2019,178.282593,182.977081,178.142502,181.35553,181.35553,6472677266
7/18/2016,679.809021,681.554993,668.625,673.106018,673.106018,69465000,,9/9/2019,181.362488,184.14946,177.419357,181.14946,181.14946,7232938985
7/19/2016,672.737976,673.276978,667.632019,672.864014,672.864014,61203300,,9/10/2019,181.212845,184.063431,178.122421,179.78717,179.78717,6291476772
7/20/2016,672.80603,672.929016,663.359985,665.684998,665.684998,94636400,,9/11/2019,179.839493,181.757462,176.500916,178.725494,178.725494,7157139035
7/21/2016,665.228027,666.218994,660.414978,665.012024,665.012024,60491800,,9/12/2019,178.803772,181.998566,177.847321,181.016098,181.016098,5838605477
7/22/2016,664.921997,666.583008,646.721985,650.619019,650.619019,134169000,,9/13/2019,180.975586,181.498291,178.582047,181.109726,181.109726,5955041237
7/23/2016,650.726013,656.366028,648.523987,655.55603,655.55603,69532200,,9/14/2019,181.321579,188.44693,180.372208,188.105515,188.105515,6500686511
7/24/2016,655.409973,663.109985,652.79303,661.284973,661.284973,118184000,,9/15/2019,188.068436,190.399338,186.447327,189.789124,189.789124,6222874780
7/25/2016,661.263,661.828003,653.39502,654.096985,654.096985,78176496,,9/16/2019,189.689331,198.204971,189.689331,197.113174,197.113174,8242029488
7/26/2016,654.226013,656.224976,645.879028,651.783997,651.783997,225135008,,9/17/2019,197.114761,213.731949,196.715485,208.608749,208.608749,10232590812
7/27/2016,651.627014,657.455994,648.447021,654.35199,654.35199,147460992,,9/18/2019,208.050598,216.711502,208.050598,211.393036,211.393036,9194634557
7/28/2016,654.492004,657.594971,654.492004,655.034973,655.034973,86428400,,9/19/2019,211.247238,222.871689,204.685776,221.280853,221.280853,10620070913
7/29/2016,655.111023,657.796021,654.786011,656.992004,656.992004,60703500,,9/20/2019,221.069626,221.598557,215.159637,218.050049,218.050049,8027974273
7/30/2016,657.012024,658.223022,654.208984,655.046997,655.046997,38456100,,9/21/2019,217.897385,220.958298,215.000168,215.516205,215.516205,7743309778
7/31/2016,655.099976,655.284973,624.36499,624.68103,624.68103,110818000,,9/22/2019,215.486557,216.086243,207.644928,211.54538,211.54538,7812854576
8/1/2016,624.60199,626.119019,605.883972,606.271973,606.271973,121887000,,9/23/2019,211.713211,211.840515,201.887238,201.92131,201.92131,7494673136
8/2/2016,606.396973,612.848022,531.333984,547.465027,547.465027,330932992,,9/24/2019,201.842087,203.500549,162.727783,168.110733,168.110733,11757739233
8/3/2016,548.656006,573.359985,541.546997,566.35498,566.35498,207982000,,9/25/2019,168.133575,174.719772,164.913483,170.8927,170.8927,9766632018
8/4/2016,566.328979,579.495972,565.776978,578.289001,578.289001,125292000,,9/26/2019,170.756912,171.692642,157.130325,166.727127,166.727127,7848286154
8/5/2016,578.281006,578.281006,569.981995,575.04303,575.04303,66127900,,9/27/2019,166.651703,175.610779,163.209503,174.710999,174.710999,7909313625
8/6/2016,575.030029,588.395996,569.468994,587.778015,587.778015,80797296,,9/28/2019,174.680832,175.778732,170.773956,174.572891,174.572891,6895423445
